Date,Open,High,Low,Close,Volume
2022-11-30,165.8,183,162.05,181.6,2920139
2022-12-31,182.3,188.5,180.05,185.5,2135188
2023-01-31,185.5,193.2,178.05,186.2,2631438
2023-02-28,182,185.3,175.1,183.7,3054643
2023-03-31,184.45,185.9,158.55,180.35,3669181
2023-04-30,179.7,193.6,174.45,193.6,2051346
2023-05-31,193.8,203.1,185,200.2,2735502
2023-06-30,201.3,206.8,187.4,194.35,2895419
2023-07-31,195,198.6,184.35,194.15,1677575
2023-08-31,193.6,203.8,188.7,196.25,2028881
2023-09-30,196.1,215.2,193.9,207.9,2308493
2023-10-31,208.5,211.5,204,208.3,2016964
2023-11-30,209.8,220.7,196.25,219,3144800
2023-12-31,219.8,229.9,213.1,216.3,2205162
2024-01-31,217.4,229.5,215.9,222.2,1823710
2024-02-29,221.7,240,219.2,237.3,2049502
2024-03-31,238.8,256.6,235.9,253.7,2541761
2024-04-30,254,255.5,225.9,232.4,2198751
2024-05-31,233,239,221.8,228.2,2890854
2024-06-30,231.1,239,224.7,236.7,2047471
2024-07-31,240.4,242.1,225.9,229.7,2016015
2024-08-31,227.6,259.1,208.9,256.3,2360008
2024-09-30,257.4,261.2,249.7,256.1,1686870
2024-10-31,256.2,265.6,239.8,241.5,2084506
2024-11-30,241.1,251.2,235.9,247.1,2439704
2024-12-31,247.2,261.1,241,241.4,1694433
2025-01-31,243,264.1,242.2,254.3,1993306
2025-02-28,251.7,260.3,243.1,256.3,2073022
2025-03-31,256.4,280.4,255.8,274.7,2936404
2025-04-30,275.5,284.4,238,282.4,2918108
2025-05-31,284.8,292.6,265,278.4,2564286
2025-06-30,277,285.6,263.2,267.2,1710783
2025-07-31,268.2,273,261,266.4,1730758
2025-08-31,263,279.4,248.2,248.8,2243410
2025-09-30,249.2,252,240.2,245,1538823
