Date,Open,High,Low,Close,Volume
2022-11-30,8.232,8.436,7.462,8.006,139164924
2022-12-31,8.052,9.05,7.63,8.836,113698082
2023-01-31,8.834,10.6,8.708,10.465,111785441
2023-02-28,10.53,11.67,9.804,11.525,169647400
2023-03-31,11.58,12.005,8.31,9.702,297801485
2023-04-30,9.72,11.065,9.464,10.065,115164784
2023-05-31,10.03,10.16,9.106,9.4,166954382
2023-06-30,9.36,10.43,9.19,10.15,187184206
2023-07-31,10.22,11.35,9.98,10.88,154541152
2023-08-31,10.84,11.02,9.77,10.15,145298196
2023-09-30,10.19,10.97,9.12,10.79,176083252
2023-10-31,10.77,10.87,9.77,10.15,118363593
2023-11-30,10.24,11.38,9.9,11.25,155881019
2023-12-31,11.28,11.55,10.36,10.76,124466050
2024-01-31,10.77,11.94,10.52,10.68,210709301
2024-02-29,10.6,11.15,10.15,10.7,210733316
2024-03-31,10.72,12.85,10.63,12.73,148050593
2024-04-30,12.7,14.33,12.61,13.96,130431205
2024-05-31,13.74,15.83,13.59,15.54,113914322
2024-06-30,15.45,15.65,13.46,14.19,97903158
2024-07-31,14.5,15.66,14.24,15.09,89552161
2024-08-31,15.07,15.1,12.12,13.38,117348276
2024-09-30,13.39,16.605,12.5,16.525,186766591
2024-10-31,16.64,16.965,15.745,16.33,91560334
2024-11-30,16.315,16.705,13.9,14.525,118616780
2024-12-31,14.42,16.04,14.36,15.725,86775292
2025-01-31,15.74,18.87,15.21,18.68,113019759
2025-02-28,18.5,20.76,18.11,20.61,116958502
2025-03-31,20.61,25.19,20.33,20.97,159859705
2025-04-30,21.21,24.23,17.45,23.22,158177655
2025-05-31,23.59,27.13,23.49,26.79,96531858
2025-06-30,26.61,29.01,26.03,26.78,89914330
2025-07-31,26.78,32.25,26.64,32.04,85206776
2025-08-31,31.85,38.4,30.76,32.62,128107021
2025-09-30,32.81,33.88,30.87,31.69,66387278
