Date,Open,High,Low,Close,Volume
2021-02-28,138.75,143.7,134.55,134.55,5804989
2021-03-31,135.75,147.45,126.6,145.8,9549436
2021-04-30,146.15,150.1,142.3,146.15,6355286
2021-05-31,146.35,149.35,134.5,147.55,7726303
2021-06-30,148.4,162.4,142.8,161.7,7635972
2021-07-31,162.1,174.7,161.5,172.65,6359085
2021-08-31,173.8,207.6,171.7,201.2,6807550
2021-09-30,202.2,207.9,183.3,187.65,7995877
2021-10-31,186.15,205.4,181.7,204.2,5991437
2021-11-30,205.8,226.7,201,218.9,7521464
2021-12-31,220.2,231.5,211.1,227,6756326
2022-01-31,228.2,228.6,184.3,193.9,8944267
2022-02-28,194.35,199.1,167.4,177.55,7430237
2022-03-31,177.15,195.55,159.05,189.85,10212491
2022-04-30,189.4,196.7,168.05,176.95,6005937
2022-05-31,175.95,180.9,155.9,175,8922102
2022-06-30,175,176.2,153.1,161,6865504
2022-07-31,159.7,187.2,159.05,185.7,6110999
2022-08-31,185.25,189.7,170.5,171.4,5202799
2022-09-30,170.8,179.8,157.6,166.8,5380326
2022-10-31,165.25,176.3,156.8,165,5248826
2022-11-30,166,186.5,161.95,173.8,6299402
2022-12-31,175.2,190.6,171.95,180.9,5437689
2023-01-31,181.35,202.8,179.05,191.05,6112295
2023-02-28,190.85,190.85,178.95,179.35,5913361
2023-03-31,178.85,181.5,162.45,171.55,7126998
2023-04-30,171.15,176.75,156.65,162.55,6709653
2023-05-31,159.95,167.35,159.1,162.75,6808837
2023-06-30,163.8,172.4,147.2,151.55,8031740
2023-07-31,151.05,162.3,145.6,159.8,6736248
2023-08-31,160.35,167.05,155.8,166,5952495
2023-09-30,166,171.05,154.75,158.15,6343717
2023-10-31,158,158.55,135,142.35,7279749
2023-11-30,142.7,164.9,142.2,160.15,7129700
2023-12-31,159.9,164,134.3,144.1,9104316
2024-01-31,144.45,157.15,140.5,152.4,7425763
2024-02-29,151.35,160.1,146.45,157.8,4942659
2024-03-31,156.55,164.85,153.75,163.6,5871642
2024-04-30,163.6,163.6,142.7,148.95,6210948
2024-05-31,149.75,171.15,149,166.5,5852617
2024-06-30,167.5,176.25,149.05,154.75,6114096
2024-07-31,155.45,168,147.4,165.8,6148101
2024-08-31,168,177,160.1,175.85,4362597
2024-09-30,176.2,176.55,154.6,158,5729776
2024-10-31,158.6,168.25,149.4,152,6017324
2024-11-30,151.55,155.2,137.5,141.6,5500753
2024-12-31,141.35,146.3,136.1,139.9,5527122
2025-01-31,138.7,154.65,138.65,146.4,5575714
2025-02-28,144.5,145.2,132.8,136.05,6745028
2025-03-31,135.65,142.45,125.7,126.6,7657891
2025-04-30,128.2,128.9,110.45,121.9,8805742
2025-05-31,123.25,126.85,112.9,115.5,8331698
2025-06-30,115,116.95,108.1,110,6043932
2025-07-31,109.65,116.35,103,110.3,8504111
2025-08-31,107.7,113,100.7,108.3,5923551
2025-09-30,109,111.35,106.25,109.25,4100179
