Date,Open,High,Low,Close,Volume
2021-09-30,301.95,306.45,266.45,271.8,12465039
2021-10-31,270,285,257,283.3,11525983
2021-11-30,283.2,300.25,248.4,255.55,14519626
2021-12-31,258.5,267,242.95,253.2,11119777
2022-01-31,254.35,263.75,231.55,242.25,15383946
2022-02-28,244.3,248.1,200.55,212.05,15562085
2022-03-31,212.35,220.8,170.08,211.9,26324511
2022-04-30,212.2,213.9,182.5,193.72,12946893
2022-05-31,190.3,201,165.8,184.46,18224126
2022-06-30,185.96,191.2,160.26,168.76,15191075
2022-07-31,166.82,179.62,153.52,167.8,13166823
2022-08-31,167.8,178.6,147.8,148.28,11674773
2022-09-30,146.7,151.64,116.74,118.88,18128558
2022-10-31,117.88,127.44,94.62,98.98,19877014
2022-11-30,100.36,137.1,93.4,122.26,23079568
2022-12-31,124.64,129.44,114.6,127.46,11789115
2023-01-31,128.34,152.28,126.2,147.38,11725608
2023-02-28,146.84,161.38,135.32,141.66,16073432
2023-03-31,144.44,162.78,137.54,162.78,17180055
2023-04-30,162.96,166.98,156.32,159.44,7473277
2023-05-31,159.28,172.44,151.16,151.5,10646405
2023-06-30,152.96,181.88,147.62,177.78,10079009
2023-07-31,179.32,187.28,163.88,184,9028534
2023-08-31,184,188.6,171.74,184.42,9761355
2023-09-30,183.4,188.48,155.24,166.62,11339489
2023-10-31,166.46,180,154.64,167.2,10636191
2023-11-30,168.3,194.66,165.08,192.14,11427703
2023-12-31,192.4,198.8,181.68,184.16,9602790
2024-01-31,184.2,186.6,160.2,176.12,11797107
2024-02-29,163.62,191.36,160.2,187.12,10643484
2024-03-31,187.68,208.8,180.82,207,13341158
2024-04-30,206.9,233.9,195.4,226.4,9906197
2024-05-31,228,233.1,219.7,231.5,8720939
2024-06-30,234,236.3,214.3,223,8525091
2024-07-31,224.4,242,211.3,231.3,9889166
2024-08-31,230,236.5,208.7,232,7293311
2024-09-30,231.7,243.9,207.8,237.9,7762125
2024-10-31,238.3,240.8,212.9,219.4,10453431
2024-11-30,218.6,225.6,208,223.1,8105932
2024-12-31,224,245.4,221.8,236.8,7638508
2025-01-31,235.9,262.8,231.9,254.9,8464788
2025-02-28,246.7,263.8,241.6,246.2,8345587
2025-03-31,244.8,249.8,214.2,216.7,12231810
2025-04-30,218.8,225.2,175.3,201.7,17228165
2025-05-31,203.8,227.7,203.4,219.5,8994237
2025-06-30,216.3,219.4,192.2,197.95,10316202
2025-07-31,198.2,214.9,167.25,168.05,14037187
2025-08-31,164.8,173.85,160.75,166.35,11343597
2025-09-30,166.8,182.75,163.5,178.95,8796814
