Date,Open,High,Low,Close,Volume
2022-05-31,47.5,51.89,46.465,51.29,85537467
2022-06-30,51.72,53.08,39.705,41.525,84225509
2022-07-31,40.94,45.965,39.325,43.415,82000920
2022-08-31,43.335,45.03,40.205,42.07,57183060
2022-09-30,41.86,45.49,37.9,39.6,69220517
2022-10-31,39.17,47.1,38.9,45.435,58418315
2022-11-30,45.7,51.8,44.19,48.515,58031968
2022-12-31,49.035,49.145,45.01,46.39,45359473
2023-01-31,46.68,53.38,46.575,52.4,57894475
2023-02-28,52.49,54.04,47.53,48.475,61309823
2023-03-31,48.91,49.325,44.045,48.36,70060287
2023-04-30,48.36,50.92,44.82,46.85,51217763
2023-05-31,47,48.5,44.415,44.415,49669652
2023-06-30,44.72,47.48,41.93,44.47,62342045
2023-07-31,44.75,49.59,42.87,48.77,53274458
2023-08-31,48.7,49.04,44.94,46.79,38682264
2023-09-30,47,47.45,41.58,42.95,50369136
2023-10-31,43.19,43.84,40.25,43.54,48306766
2023-11-30,43.47,45.37,42.07,42.69,51132387
2023-12-31,43,49.85,42.61,48.78,47779221
2024-01-31,49,49.48,42.59,44.46,46846848
2024-02-29,44.15,48.7,43.89,47.08,45114580
2024-03-31,47.38,53.53,46.49,52.93,52630067
2024-04-30,53.45,54.93,47.99,49.16,64768795
2024-05-31,48.82,50.26,47.17,48.41,49862177
2024-06-30,48.84,48.93,44.51,45.19,41381867
2024-07-31,45.68,45.93,42.51,43.1,44772465
2024-08-31,42.84,46.14,40.175,45.85,39987621
2024-09-30,45.92,48.455,42.37,47.555,55768903
2024-10-31,47.8,48.6,43.915,44.645,48981868
2024-11-30,44.46,46.075,41.67,42.42,48335951
2024-12-31,42.72,45.72,41.855,42.46,41517209
2025-01-31,42.695,48.065,41.32,46.61,53253957
2025-02-28,45.01,51.53,44.33,49.21,67759325
2025-03-31,48.635,55.06,45.04,45.895,79359044
2025-04-30,46.1,46.645,37.4,44.63,80721683
2025-05-31,44.3,45.97,40.75,42.4,63691292
2025-06-30,42.08,43.9,40.97,41.86,51707758
2025-07-31,41.95,46.52,41.21,43.16,67662468
2025-08-31,42.85,48.4,41.63,45.36,46831438
2025-09-30,45.5,45.58,42.07,42.19,30555158
